Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
113.01665496826172	0	-172.05142743529018	-9.42726541788517	66.02011899181758	-37.05877017343042	-378.5317282147099	20.0	0.0	1050	10050	-174.06319728944317	-9.870561162072391
216.67547082901	1	-163.9546441742099	-8.871219393538404	66.30796577889997	-31.169614410927707	-377.58440385739715	20.0	0.0	1050	20100	-166.53722464437436	-9.486086494934092
325.977520942688	2	-160.2790707384724	-8.940994800162922	65.3257996045389	-26.73362096037203	-368.1123090384586	20.0	0.0	1050	30150	-172.8890531338238	-8.690181423615895
435.4254081249237	3	-164.0701001677714	-8.61156214169645	66.48223543150304	-33.37012731895103	-321.16741738743065	20.0	0.0	1050	40200	-152.49309398831306	-7.909268299498174
555.6931159496307	4	-162.0967562791258	-8.531415800302124	67.51283099749924	-27.404202778964024	-413.856178571642	20.0	0.0	1050	50250	-182.06647087428868	-9.334031511594
675.4599080085754	5	-167.8148603081703	-8.508487851917323	65.2873032843333	-23.290150181894646	-367.44657432885424	20.0	0.0	1050	60300	-158.60852237050085	-7.790603884631726
778.6065239906311	6	-158.74100130389604	-8.018483020229693	64.53129873876435	-38.42322636953085	-353.05577408059463	20.0	0.0	1050	70350	-153.128272360572	-7.1796180485218395
881.1027460098267	7	-158.89376432576097	-8.0455873773893	64.67375691792182	-38.358654808384024	-348.8948408603249	20.0	0.0	1050	80400	-142.67140177736317	-6.630757122816735
999.4384870529175	8	-149.72137806063617	-7.342396544570843	67.82730316215348	-23.19156689317802	-386.3363477013511	19.98507462686567	0.29888036409702673	1050	90450	-145.54482655661138	-6.929124795026557
1114.8802819252014	9	-143.2456938313673	-6.832281728452956	66.46977915555038	-27.830982521239505	-339.83926872364935	20.0	0.0	1050	100500	-138.60266744906966	-5.9568858703775875
1231.2713630199432	10	-144.02532699139294	-6.617586152394948	65.83686059708471	-23.852045454825653	-424.0303747935448	20.0	0.0	1050	110550	-137.38531875193388	-5.852663788150814
1354.508143901825	11	-151.58099538787025	-6.9496250906731545	65.7358567156984	-24.563992271645677	-395.8580519209678	20.0	0.0	1050	120600	-146.56285764180979	-6.598992190353424
1465.3331260681152	12	-138.9992993133073	-6.118850674351034	66.03527224381307	-29.65766640441373	-339.4209347340524	20.0	0.0	1050	130650	-122.1915099631761	-5.174777448455915
1594.2663769721985	13	-133.05767217732728	-6.018871422214043	60.75439216897782	-25.23613362973053	-338.17040188628164	20.0	0.0	1050	140700	-97.65310327025212	-4.116710441841481
1717.1080250740051	14	-131.5473512679517	-5.766315447841738	66.6469092486003	-22.206866333483635	-407.8548145343559	20.0	0.0	1050	150750	-136.57074053773	-5.148573303155537
1844.0506100654602	15	-129.26722464693293	-5.614250486417349	62.58974510244	-22.863827711789686	-382.61368603176805	20.0	0.0	1050	160800	-128.84150137004085	-6.0766430650473735
1950.1537292003632	16	-124.95821398851119	-5.230012054958738	63.46568291243238	-16.6941071730532	-343.8654066769192	20.0	0.0	1050	170850	-127.07684200270779	-5.899171293773857
2045.5911450386047	17	-119.64674787045503	-5.043620059172348	59.8281315314956	-24.420427032749828	-294.33999874981055	20.0	0.0	1050	180900	-122.87809959496629	-5.4302407874753005
2154.287479162216	18	-124.13381554167782	-5.111162879830281	63.26157578057232	-23.22619619014714	-359.74364784989734	20.0	0.0	1050	190950	-134.14920720321564	-5.883225315037121
2264.1413860321045	19	-112.57719665235508	-4.6705415232617264	53.212858518508746	-19.62869248164344	-316.49382733956764	20.0	0.0	1050	201000	-138.10285111962207	-6.213261014028122
2380.026039123535	20	-114.39571721093057	-4.865911409059868	60.56329859215391	-22.03063843146027	-354.96863116701013	20.0	0.0	1050	211050	-122.51068165397534	-4.886123890842223
2518.044434070587	21	-115.15552058769593	-4.617041483581867	58.67151821716115	-22.365383618090355	-357.30427876934726	20.0	0.0	1050	221100	-108.41387222206234	-4.440923605382355
2622.1509420871735	22	-124.2513332644467	-4.893828957475088	61.31125519537931	-20.742322333852545	-323.4367608608663	20.0	0.0	1050	231150	-122.71863947487165	-4.8921070140734795
2746.83171415329	23	-120.02972857837767	-4.912046965219882	62.47623703707715	-17.67693416250818	-379.142874645313	20.0	0.0	1050	241200	-133.52986075893546	-6.0901417123315955
2873.133651971817	24	-111.09707481173832	-4.544997228942775	62.849808368177335	-28.640728573186728	-431.6212558830136	20.0	0.0	1050	251250	-104.83912109544792	-4.80335054869814
2973.596858024597	25	-116.98292209591334	-5.056688513661351	63.12331229390487	-22.917316386291432	-347.46737203967064	19.987562189054728	0.24906697008085552	1050	261300	-122.89891986030014	-5.566070631494315
3084.850606918335	26	-118.88928184525794	-5.098135883581528	68.15155577320087	-17.049150508776957	-404.1404206297623	20.0	0.0	1050	271350	-114.70943762796294	-5.053486677660041
3238.6238689422607	27	-114.11089128598242	-4.671145426439031	60.51062808151624	-19.053386174779465	-415.39931350602546	20.0	0.0	1050	281400	-87.78343701920446	-3.6562678643226563
3374.5261750221252	28	-105.90458190426824	-4.678371636142849	61.28816956960414	-24.35009015424218	-372.68780874086957	20.0	0.0	1050	291450	-104.34466562868572	-4.630896867446029
3508.0679149627686	29	-109.56175385836596	-4.803050383250347	67.84467408720545	-17.627674157150324	-430.91613110749887	20.0	0.0	1050	301500	-105.7495886687076	-4.291623458654913
3640.7923798561096	30	-115.9304332662162	-5.1748609316818195	63.276123815438815	-15.714291131488428	-366.20191817638977	20.0	0.0	1050	311550	-126.099304002717	-5.453291005957804
3776.650029182434	31	-109.3331561197948	-4.745159473346398	64.56353300943555	-23.614913001398012	-447.84341652840493	20.0	0.0	1050	321600	-96.20604860271219	-3.6335438228256103
3877.363126039505	32	-109.07057220337114	-4.76377087069592	68.23044470233235	-20.988238260133652	-426.7296306608209	20.0	0.0	1050	331650	-103.06101893579346	-4.665681749875148
3976.199238061905	33	-101.31951514305203	-4.220941296005981	59.82554930908595	-18.08091915432015	-407.1439455230159	20.0	0.0	1050	341700	-122.02387942020275	-4.874506301460222
4122.957601070404	34	-106.17580265478497	-4.615679967971001	73.69302854048483	-15.987596786758335	-513.345821417213	20.0	0.0	1050	351750	-87.86781260181013	-3.9811326112570122
4230.814254999161	35	-102.92641619460875	-4.535183910296878	58.67512474381698	-15.450159598747161	-376.1918330810811	20.0	0.0	1050	361800	-98.45687291267681	-4.300832234373748
4343.250424146652	36	-107.2472095620989	-4.658554940002754	65.19472634904015	-20.410651828563953	-385.6853959848118	20.0	0.0	1050	371850	-97.36107817070766	-4.6303814792949325
4451.030954122543	37	-101.97045091459472	-4.443827124585342	60.13770465581808	-25.42275904391795	-556.8329918885537	20.0	0.0	1050	381900	-90.66617380116956	-3.947907318769281
4559.746354103088	38	-102.87028556863345	-4.4755127348193335	68.15654705217108	-17.917564675126485	-482.69254540461384	20.0	0.0	1050	391950	-115.04190473808292	-4.851834068560651
4667.4370131492615	39	-105.72883527478538	-4.4177797300266	68.02614352758549	-24.649898448235955	-536.1315420080447	20.0	0.0	1050	402000	-83.01814888737643	-3.7908743603180075
4773.719080924988	40	-100.50355053616886	-4.2763542462287525	62.97327539700143	-15.864755141882267	-411.1190073645864	20.0	0.0	1050	412050	-111.5661170111914	-4.758161779182903
4895.267071962357	41	-98.48465288787025	-4.024815126745774	63.056723403781	-21.479076537342383	-520.2945464367599	20.0	0.0	1050	422100	-103.39047429141493	-4.959047664371096
5010.244926929474	42	-98.6131648718914	-4.229701501697463	59.99741567725172	-16.779134548658917	-490.5201061537864	20.0	0.0	1050	432150	-90.73285477028455	-3.469776919080565
5125.013476848602	43	-100.65596311609053	-4.414115690729389	65.62302608011814	-18.125033004012717	-540.3897925234296	20.0	0.0	1050	442200	-89.86688501158474	-3.612785952235913
5242.28085398674	44	-109.55437615983604	-4.705568649105921	82.57900874336443	-17.696959096701768	-811.0628124592213	20.0	0.0	1050	452250	-104.02446428209478	-4.020341985575305
5460.181901216507	45	-104.4954779475785	-4.357174760132014	77.94163264823274	-18.20578612183814	-729.145379082544	20.0	0.0	1050	462300	-98.9002152722938	-3.947244331040756
5566.860956907272	46	-100.5082778619753	-4.1053943608543255	64.51221484492625	-18.514788464528273	-432.605765755279	20.0	0.0	1050	472350	-91.2689086496166	-3.568742168608983
5693.229583978653	47	-95.69309831779381	-3.905408717602913	65.51381401685993	-16.218264155299703	-570.7531642483194	19.975124378109452	0.4981339401617111	1050	482400	-107.10093107123662	-4.1322317375190964
5805.919971227646	48	-92.55567961097265	-3.643457382229833	63.71925854615983	-16.32943541530728	-419.7457743783295	20.0	0.0	1050	492450	-92.55622280619407	-3.421127370552599
5922.40562415123	49	-92.63440592278664	-3.84290893299688	59.969153273042416	-17.883051808375075	-470.2282132949604	20.0	0.0	1050	502500	-115.9995100280504	-4.775461139843975
6034.916899204254	50	-97.45194193453906	-3.822184850799629	65.56288531836542	-19.672908325384928	-438.6646476642438	20.0	0.0	1050	512550	-96.38790952979353	-3.5113011289451004
6141.026248931885	51	-98.03159173024096	-3.949240113552009	72.24058591228518	-16.785744241721293	-581.5803904945495	20.0	0.0	1050	522600	-112.73292990558271	-5.050520311060918
6243.555079936981	52	-95.09828649448848	-3.6914137122503177	70.74105042260426	-19.007831249053442	-556.9327492431127	20.0	0.0	1050	532650	-99.30970508760235	-4.207663052543829
6352.166522026062	53	-95.92899731278223	-3.9763048461139245	74.2275242574339	-15.882608411865757	-785.9222924080675	20.0	0.0	1050	542700	-97.03133089409972	-3.7932173832361555
6458.790759086609	54	-94.2339752630639	-3.5996787228820866	65.51134064262408	-17.2404427539003	-598.7716655971493	20.0	0.0	1050	552750	-73.38718479749967	-3.0970013739430327
6571.747460842133	55	-101.60820518106995	-4.174460496678676	77.07663928595261	-17.338765848150896	-612.9077245819301	20.0	0.0	1050	562800	-99.83307718475282	-4.447049943298763
6690.7971432209015	56	-97.92760453034214	-3.7744918137937247	78.47046973066618	-14.409997459195704	-866.110868631902	20.0	0.0	1050	572850	-90.16343990330938	-3.4813378589901127
6791.189821958542	57	-98.84264420438953	-3.9570596594593286	79.66629191175936	-17.78045248048976	-788.779515449121	20.0	0.0	1050	582900	-102.24772762299392	-4.708228349806708
6904.032389879227	58	-106.30374475860211	-4.6340133137652915	99.40905030266269	-15.512712116320554	-787.9891513044279	20.0	0.0	1050	592950	-122.07929745902211	-4.638373296148079
7013.616981983185	59	-95.5809009337193	-3.686912616958952	76.6022686682496	-18.359614523277827	-615.6784611451889	20.0	0.0	1050	603000	-75.46620624790432	-3.3417164485644584
