Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
9.066726922988892	0	-165.71434222132976	-8.881633452673862	61.488624171996165	-36.44960617899142	-364.56606660704995	20.0	0.0	1008	10017	-167.68614625425388	-8.902041621555318
16.505393981933594	1	-171.10668123528396	-9.197099535263378	69.79301319654031	-33.82378124111685	-393.7459361838562	20.0	0.0	1008	20034	-169.17530290258833	-9.188689323163212
23.468846082687378	2	-162.62159910208584	-8.935450243532205	61.853652798458604	-25.86623852291382	-367.2594099564918	20.0	0.0	1008	30051	-162.2934311743596	-8.114736753695718
30.416271924972534	3	-166.86721218658883	-8.997969241563109	65.91056018525958	-33.70919779895719	-359.5362186244309	20.0	0.0	1008	40068	-173.1563906519234	-8.794471798882382
37.24467897415161	4	-171.66131992184572	-9.073075499636394	65.64467819474706	-28.804814063050763	-338.1280142455912	20.0	0.0	1008	50085	-149.3367735587843	-7.585164744198525
44.16015911102295	5	-167.73505529730312	-8.900195280032113	63.269319875816635	-32.63893469245713	-374.6670269348775	20.0	0.0	1008	60102	-167.0798893832143	-8.677182625340475
51.034096002578735	6	-156.1462355317189	-8.095940930540714	65.22189780307548	-28.360265046338583	-362.2712177229336	20.0	0.0	1008	70119	-153.16713131608196	-7.744752877266656
57.83815002441406	7	-160.3704889855963	-8.287520060713764	65.43292061656777	-30.502865384965162	-361.67550870825943	20.0	0.0	1008	80136	-161.3662867583762	-8.42759086288162
64.72291207313538	8	-153.48693127795445	-7.771990937106403	61.82143090208985	-31.81639168859736	-317.47121675374655	20.0	0.0	1008	90153	-163.31157945333908	-8.491378760492047
71.52351331710815	9	-162.61431293165273	-8.251951016121572	65.56914992656293	-26.472211782358425	-363.049257542735	20.0	0.0	1008	100170	-141.64424838851394	-7.162168988518293
78.34904193878174	10	-162.5491352852891	-8.179919996366193	61.45375452386482	-29.78279514092709	-345.60065334360695	20.0	0.0	1008	110187	-173.7600465797378	-8.749404395778498
85.21020293235779	11	-156.99536573638835	-7.907593604120508	63.24742757520707	-25.77205446688632	-341.9773546159903	20.0	0.0	1008	120204	-152.00334360431648	-7.847750839920065
91.98477292060852	12	-158.4063682720487	-7.941810160337792	62.192029787272546	-20.2393914038551	-346.90951571255835	20.0	0.0	1008	130221	-152.52176953033697	-7.774421070246182
98.80890917778015	13	-152.57966394399108	-7.757936902623225	62.906288593338004	-22.401949799496222	-318.88094645369256	20.0	0.0	1008	140238	-167.82873973353637	-8.915396581502351
105.57869410514832	14	-155.2842021420087	-7.783208601501056	63.98699109807083	-26.52028587622828	-299.13055047957334	20.0	0.0	1008	150255	-154.245101828554	-7.213989867646521
112.39779996871948	15	-156.7950645861413	-8.01011244973518	61.396314875605555	-23.634959072322815	-430.7127872079817	20.0	0.0	1008	160272	-161.31832596603883	-7.742440862529293
119.17025327682495	16	-158.78982901481163	-7.90777536288231	62.711416165550915	-25.95547542083862	-359.33113154615177	20.0	0.0	1008	170289	-164.3750239414951	-8.206901822697084
125.95195722579956	17	-154.9216152745344	-7.869169886139676	66.6876932154354	-24.25582176404522	-351.2064203273717	20.0	0.0	1008	180306	-164.19403881559765	-8.065401304815316
132.76005625724792	18	-158.95181112913454	-8.001841204616555	64.47729260001745	-24.47975633709794	-336.40903693937736	20.0	0.0	1008	190323	-163.83521780830384	-8.086193547217382
139.55156421661377	19	-156.05148281797906	-7.949830621183239	65.47875768312817	-21.87109963224429	-387.35344430981803	20.0	0.0	1008	200340	-159.6511898823614	-8.833856242362309
146.37156891822815	20	-154.47797475390692	-7.727273839052283	67.10920549884868	-19.782179271398057	-393.91759258159277	20.0	0.0	1008	210357	-154.20785883962265	-8.063676514306025
153.12829494476318	21	-155.52061688825106	-7.909094465390421	64.26263430276829	-20.706540092671155	-392.2655388015431	20.0	0.0	1008	220374	-161.5736421710669	-7.946817651794782
159.94924020767212	22	-159.30053435803487	-8.030277489425549	63.89968867336408	-27.07554722169755	-377.22962576779247	20.0	0.0	1008	230391	-153.1080927103432	-7.0302222330675646
166.79749417304993	23	-155.57074733982273	-7.818670715983275	63.017745681415185	-29.491563774457088	-354.0293001686645	20.0	0.0	1008	240408	-169.79368509494194	-8.492634713671075
173.6215991973877	24	-157.12440077496694	-7.745435965163509	63.18053564134031	-23.033681062820303	-401.3098777920913	20.0	0.0	1008	250425	-157.4988600219957	-7.83770633600954
180.42571926116943	25	-157.69383031708978	-7.970720857875116	62.523316882136996	-14.98043775971725	-346.07361230510224	20.0	0.0	1008	260442	-167.07672697363367	-8.500999421861607
187.25835824012756	26	-159.24548226896783	-7.889639210541087	66.59269144687357	-20.147509773282938	-397.3337803809414	20.0	0.0	1008	270459	-152.82716261925597	-7.83112202892773
194.05920815467834	27	-160.96090813267625	-8.086928961307667	66.00677259278883	-25.79331002503483	-377.29646769433435	20.0	0.0	1008	280476	-155.38784996622192	-7.397086950658735
200.94705510139465	28	-160.44597496658048	-7.822903943356571	65.46616236111392	-18.483947102091598	-421.8898526578624	20.0	0.0	1008	290493	-156.89794315197437	-7.124977626048683
208.02789616584778	29	-156.40258056094257	-7.798813895918203	64.06812904157493	-24.237288121663372	-418.1222720120312	20.0	0.0	1008	300510	-154.81446294325403	-7.589403663123828
214.84713315963745	30	-152.39807270222352	-7.495918459094922	60.62162276678333	-23.20278291274916	-345.5904856796675	20.0	0.0	1008	310527	-151.26580479348266	-7.697359094086586
221.90850806236267	31	-155.81519253172934	-7.679852584473259	64.59075194204384	-20.00611037836601	-364.5532201750044	20.0	0.0	1008	320544	-138.8243928171449	-6.801903712275137
228.7021541595459	32	-155.63388544421576	-7.602022127542949	64.0708414877468	-27.057699542892767	-353.04793738430914	20.0	0.0	1008	330561	-153.02496920500042	-7.57700926784193
235.59587121009827	33	-155.28681528163938	-7.584943850633643	65.83349084291017	-21.165805688298057	-424.6072374274215	20.0	0.0	1008	340578	-160.63631341166004	-8.050113818247075
242.41220808029175	34	-152.3955243653829	-7.627143592962621	65.22893796182036	-15.674300721830619	-470.96360021075157	20.0	0.0	1008	350595	-154.86949724408782	-7.859449353069357
249.26038002967834	35	-154.36702212234263	-7.640421466624455	66.73040880040519	-26.014228049700954	-340.7602280678484	20.0	0.0	1008	360612	-162.14788490100196	-7.7148654511355135
256.0461781024933	36	-155.1320497009526	-7.70258041013649	63.0135136513292	-24.638552046058546	-428.6483030795688	20.0	0.0	1008	370629	-170.89486772984802	-8.485757413202098
262.8679759502411	37	-150.13281678929337	-7.387356520968435	68.55808958199833	-18.435041287675503	-452.8250740358767	20.0	0.0	1008	380646	-151.93395615033194	-7.636396882615272
269.6578760147095	38	-155.3633083313999	-7.6849044115403045	69.43196508795715	-20.831563970345528	-396.5789646723004	20.0	0.0	1008	390663	-149.72493388793728	-7.320924079210658
276.44318318367004	39	-145.10797971211719	-6.971405442110672	65.76350248252024	-22.428137143776055	-363.13747381441283	20.0	0.0	1008	400680	-147.77951784107935	-7.884906825637081
283.3356261253357	40	-149.64106046250387	-7.346408750346744	67.60975000396502	-18.350916534591466	-406.13674073663316	20.0	0.0	1008	410697	-158.1305259150107	-8.298092593709418
290.1880521774292	41	-154.86884699858734	-7.563693930784095	63.8404916169802	-22.270479334459605	-397.11974276373854	20.0	0.0	1008	420714	-151.41659721904117	-7.69310928124004
297.0264401435852	42	-153.75569204468744	-7.437550652069983	67.35983810146024	-17.16489723650937	-420.7221641761132	20.0	0.0	1008	430731	-163.6180738995648	-7.5068382255959465
303.81419801712036	43	-155.1368040293595	-7.311527280806401	68.61784979312102	-14.522765850976876	-382.89279634018646	20.0	0.0	1008	440748	-149.03301286622838	-7.114032498748334
310.89862608909607	44	-153.0451575234836	-7.3221893873687	67.385200595657	-17.10557414679537	-415.56718116134925	20.0	0.0	1008	450765	-137.08849572030633	-6.914009809680786
317.74367594718933	45	-151.5555040816338	-7.107598087745529	71.61970888523274	-20.42970468400176	-506.2177447998423	20.0	0.0	1008	460782	-148.80292741139968	-6.583811836567025
324.61976313591003	46	-153.93192517485417	-7.147486000927459	72.22685529930631	-22.84924479781667	-454.63401701543086	20.0	0.0	1008	470799	-131.87478045809385	-5.76327268374073
331.4571342468262	47	-155.1235360284253	-7.246595054451725	69.41489896273997	-24.1023326564359	-370.7272216708623	20.0	0.0	1008	480816	-159.8194118851587	-7.949320904058212
338.2950391769409	48	-148.80520379626682	-6.893669937122	70.13763629640756	-19.4387588041427	-449.56878176140344	20.0	0.0	1008	490833	-154.83339294180269	-6.700825363805149
345.3065118789673	49	-152.85372274475856	-7.256095446893909	73.8319890055917	-19.77306424641041	-410.7037050986839	20.0	0.0	1008	500850	-142.53146613235165	-6.668446518571382
352.19874906539917	50	-151.704701473598	-7.189636468573019	77.60168678049435	-12.747339163245007	-452.35246195086506	20.0	0.0	1008	510867	-150.5952873355018	-7.320596571611162
359.02627205848694	51	-149.678155878146	-6.9373622074961405	72.0008204851673	-21.92543437709567	-476.64845311314986	20.0	0.0	1008	520884	-168.32700140664093	-8.333956102106468
365.8831961154938	52	-157.0656475966792	-7.373529355440395	89.91211654576797	-16.08788070634669	-797.5489951021796	20.0	0.0	1008	530901	-154.22863822517886	-7.050362401776617
372.7039430141449	53	-151.26922431496305	-6.7748117534386045	74.47119630202174	-24.778616357012964	-500.4781253576	20.0	0.0	1008	540918	-152.84907702112153	-7.643607659965298
379.4945900440216	54	-149.1362122624551	-6.798339208050634	69.59312033112556	-17.175685634437443	-469.74539134264273	20.0	0.0	1008	550935	-150.14900116597508	-6.423931584825586
386.35829520225525	55	-149.80533346401708	-6.836844039616325	73.43259430993058	-21.293581607902098	-415.30310761005245	20.0	0.0	1008	560952	-153.06467176887176	-7.531866311797761
394.13741397857666	56	-153.57930593190582	-7.091888104372543	68.34780331235463	-22.11918207958379	-412.4164285696636	20.0	0.0	1008	570969	-167.16098405364485	-7.937210974564653
400.98457193374634	57	-147.88401274994973	-6.785176391591107	74.08055958131281	-15.655036964816382	-441.9067651780439	20.0	0.0	1008	580986	-146.13230876947162	-6.30731077587651
408.02576327323914	58	-145.32493177335527	-6.6457168906771065	71.32592226680818	-22.385586205360156	-407.96187989660115	20.0	0.0	1008	591003	-151.5019907893849	-7.13339269772235
415.544282913208	59	-153.88139496710207	-7.018725547820628	81.09847416566761	-19.693307541573475	-559.0373539945668	20.0	0.0	1008	601020	-151.57706800568516	-7.307921690899721
