Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
133.70204710960388	0	-171.32351782544984	-9.239016509273807	67.22154283057903	-40.19807142362741	-391.250139089384	20.0	0.0	1020	10020	-185.5699596390727	-10.1869129243821
255.92044305801392	1	-166.32110443646735	-8.819720241910256	62.86313642794418	-32.14444967732596	-382.00108182088286	20.0	0.0	1020	20040	-159.6402810663834	-8.923897714796626
376.41495394706726	2	-165.18773979802506	-8.962096562200518	63.53363251590956	-33.62630121758666	-333.4475531781537	20.0	0.0	1020	30060	-179.4522313105947	-9.75014684216269
494.16944217681885	3	-162.09257031231982	-8.483715097609496	65.78422630896728	-37.607640574058514	-339.8638144511366	20.0	0.0	1020	40080	-130.2333169561379	-7.00609850975158
610.465637922287	4	-155.46138943224048	-7.89145178694028	67.33415875215783	-29.95300903299629	-427.38955490072595	20.0	0.0	1020	50100	-184.13071431584908	-9.488702369641334
729.6668469905853	5	-159.96969151920212	-8.13050965273143	61.460462362607075	-33.194069405218755	-314.4133001351511	20.0	0.0	1020	60120	-166.20147710360055	-9.089778527737463
850.6429009437561	6	-149.70916029467193	-7.329721790203022	62.69749338228311	-32.69343353516091	-329.71035644469384	20.0	0.0	1020	70140	-136.75969797655364	-7.214781013310763
969.9735569953918	7	-144.48345116200855	-6.929583031635995	64.9482694378839	-26.10402804860071	-368.9018644220918	20.0	0.0	1020	80160	-144.39755126819935	-6.787095515508038
1091.6323721408844	8	-147.26443316782786	-6.955080943167265	65.15459897857734	-21.206767366441586	-396.0703498395902	20.0	0.0	1020	90180	-163.3141456615339	-7.255130855831462
1217.4287700653076	9	-147.76898290574235	-6.882577464474135	68.19723212365403	-17.081791951687293	-357.86297937726556	20.0	0.0	1020	100200	-165.6684958051029	-8.438276291887616
1335.4075109958649	10	-148.06547807576644	-6.750792592139406	68.49095445022722	-19.032148406012215	-352.4005446322707	20.0	0.0	1020	110220	-137.7363002932804	-6.864911253819266
1449.4469389915466	11	-146.33436625653192	-6.786032004169415	63.7053721615076	-28.622814201077766	-442.1089690013348	20.0	0.0	1020	120240	-132.50662291201095	-6.069363178278894
1562.9762370586395	12	-141.71643144298383	-6.433607012232425	60.18701965131513	-24.47174612155277	-356.10779820898233	20.0	0.0	1020	130260	-120.6788553766178	-5.4010966186759735
1676.1450550556183	13	-143.32324988755295	-6.52309818117553	64.13285436882492	-28.727382553676904	-413.4118607807671	20.0	0.0	1020	140280	-124.4073486952041	-5.928871448108771
1789.796259880066	14	-131.1454520849504	-5.840253522204166	59.92581391925131	-24.29354734846127	-365.70518087741124	20.0	0.0	1020	150300	-118.85242802017672	-5.629882663191111
1903.7046511173248	15	-135.82917209400216	-5.9294558338311205	61.55400214570077	-23.728151871264618	-316.03362229014107	20.0	0.0	1020	160320	-140.7822571054553	-6.550633061465835
2016.8951392173767	16	-132.21139693814646	-5.811755374203161	68.40245841658506	-21.232538043544935	-351.0506220595791	20.0	0.0	1020	170340	-132.40780152137074	-6.609805837409451
2130.4059879779816	17	-118.10561632015298	-5.206350819755951	59.6729138992391	-21.202541547385522	-403.1571979206098	20.0	0.0	1020	180360	-103.86675751676952	-4.161781721042439
2244.253833055496	18	-132.12362431958348	-5.651295624968449	69.6710240132137	-18.97864962183671	-380.2458832502035	20.0	0.0	1020	190380	-90.16348251123011	-3.5658721700755596
2355.8488898277283	19	-114.07760053052709	-4.846204464547973	53.37979407170164	-22.26880038910596	-332.6711702385588	20.0	0.0	1020	200400	-115.58727284371712	-4.741718203019221
2467.6757929325104	20	-124.14375008389935	-5.3665886409743795	70.67343324782162	-17.12222920555157	-425.6472874974554	20.0	0.0	1020	210420	-120.23761767302325	-5.431247393599662
2579.8574228286743	21	-123.4331450881694	-5.292076746119647	62.55473628150582	-25.57095513090855	-377.95926381174803	20.0	0.0	1020	220440	-112.47971344664984	-4.9786185352317105
2691.867380142212	22	-118.81819275056728	-5.037338009396199	55.586011040833114	-17.945183886478016	-318.14490573882205	20.0	0.0	1020	230460	-148.3413966681737	-6.294771178248569
2803.4318311214447	23	-115.5203273379934	-5.044790852726309	58.71526529140399	-24.42470495500738	-394.80532915389625	20.0	0.0	1020	240480	-114.05534245190745	-4.07902663642669
2914.4478888511658	24	-108.5392612314474	-4.6676167545142295	58.82336665123904	-21.934630313732974	-440.1320844571033	20.0	0.0	1020	250500	-123.96210445560143	-5.496849624731709
3025.7271089553833	25	-107.06171890297387	-4.631738413777625	59.325462773649335	-16.536164380442216	-383.3489459675679	20.0	0.0	1020	260520	-108.19386908841459	-4.36876563700118
3137.077255964279	26	-115.17004072756193	-4.796358025612677	62.68191725789422	-20.320063971221913	-423.1230179748279	20.0	0.0	1020	270540	-133.14808816230973	-4.894004898916939
3248.498466014862	27	-110.02827786196434	-4.622694990342449	57.92825489410502	-20.810075414308002	-365.1986285026747	20.0	0.0	1020	280560	-116.39777107365282	-4.984428346538681
3359.5798530578613	28	-110.25693722534578	-4.477615272520533	59.78369433180676	-14.608107193919695	-414.57512626820926	20.0	0.0	1020	290580	-99.32688583788025	-4.108583016656415
3471.025372028351	29	-107.95681769502603	-4.570309121975655	62.25298380033875	-17.624915454456875	-509.1395927696443	20.0	0.0	1020	300600	-105.6915078125751	-3.7137604826733432
3583.176614999771	30	-112.37875209784806	-4.771302405776391	70.30492648897199	-16.515647047215975	-543.6278924240861	20.0	0.0	1020	310620	-100.73789612739137	-4.49680295056222
3694.157073020935	31	-107.47128843281904	-4.527793116152575	57.333993770693965	-14.960029934606204	-433.25161719933493	20.0	0.0	1020	320640	-119.25627857622202	-5.33045711218827
3805.1033108234406	32	-102.8722882823966	-4.096881065631919	53.66818684836197	-24.3821540935243	-395.2114260161596	20.0	0.0	1020	330660	-108.5974342008069	-4.011327788311496
3916.4820590019226	33	-108.96684896663993	-4.70748982696949	68.5233945273072	-17.16345638682165	-399.0775331419226	20.0	0.0	1020	340680	-110.53584985571446	-4.668729799543796
4028.0891988277435	34	-103.80188782569593	-4.3368779146410565	60.25063235187895	-15.354430125016531	-466.3445002991706	20.0	0.0	1020	350700	-109.33179983194744	-4.597301210466334
4139.777971982956	35	-104.65592772406627	-4.533639025054591	61.52744330750069	-16.947780495088104	-448.32628816357806	20.0	0.0	1020	360720	-102.76795024685681	-4.201055122866799
4250.89751291275	36	-101.80083809878491	-4.149822748898058	57.04645334104986	-25.812375223904503	-496.5544262243829	20.0	0.0	1020	370740	-102.70787878773557	-4.948346929557367
4362.006560087204	37	-101.31930908288187	-4.376256293310371	57.84066694719327	-16.366063756178264	-468.2179300908952	20.0	0.0	1020	380760	-89.93211967409432	-4.316921668195313
4472.919947147369	38	-95.92590925557741	-3.8244479353004586	51.71909669966546	-24.44230698615689	-390.1892710396451	20.0	0.0	1020	390780	-99.80565893722196	-3.837835484173735
4583.946187019348	39	-98.7579554482467	-4.205675534461629	60.25768862302378	-20.53977528131112	-412.41222488574283	20.0	0.0	1020	400800	-118.38468842004099	-4.5355664103281805
4696.732139110565	40	-104.79448644797095	-4.448998331953194	71.56345927491058	-14.965052160966266	-469.5833637372601	20.0	0.0	1020	410820	-91.83558420848473	-3.577492165986617
