Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
110.58597183227539	0	-169.86087188518167	-8.953953961566066	62.935750087844745	-32.76265250707	-342.48519062325636	20.0	0.0	1020	10020	-160.3090640296675	-7.803596629474632
204.2162208557129	1	-176.60949908088747	-9.631610571594113	66.18387814262584	-42.744190839357685	-395.1643593124917	20.0	0.0	1020	20040	-181.32401228683506	-9.698092401520022
271.1317949295044	2	-170.97813957209308	-9.059992944678926	61.63958904646851	-39.95272771113596	-334.77317239607066	20.0	0.0	1020	30060	-164.83234859477014	-8.501370392117678
339.1289949417114	3	-164.93371600163826	-8.739850957938396	62.502369839314774	-33.0878660213823	-353.6419016971178	20.0	0.0	1020	40080	-164.69590451102482	-8.234227952115347
406.6830379962921	4	-159.11260194345272	-8.21054025067002	67.80728289205406	-25.843895999853466	-378.1212540932044	20.0	0.0	1020	50100	-170.34068002709785	-8.42992567611913
473.5678961277008	5	-161.85870426367768	-8.361126868300163	64.59320053641449	-28.95543289572666	-342.30784423773076	20.0	0.0	1020	60120	-172.28821956934246	-8.543695527640104
540.0989110469818	6	-171.55333262642787	-8.677692319925718	65.5969376544245	-36.14801958302768	-365.80357077089633	20.0	0.0	1020	70140	-161.5025398106819	-8.550431559871406
606.657191991806	7	-166.1177635893367	-8.491155793544554	61.03421117823291	-33.51449776843452	-314.63717167636173	20.0	0.0	1020	80160	-179.1009165815032	-9.15545098668766
674.9696907997131	8	-163.31975274674556	-8.254189213750779	67.22731932893284	-31.224330507524925	-363.4503692677635	20.0	0.0	1020	90180	-165.33777714610784	-7.873984793870009
741.7499210834503	9	-155.4316887489899	-7.862131594147256	61.914237352299835	-20.204285452584447	-324.1993867844562	20.0	0.0	1020	100200	-152.57593893830142	-7.348018806247904
807.8125829696655	10	-152.32474475430442	-7.463155700165107	61.81703878751841	-25.607877730984207	-348.479003346656	20.0	0.0	1020	110220	-151.22716359814714	-7.099519343579597
874.4657769203186	11	-157.61444895900704	-7.590325733973701	63.162560124736466	-24.739435318331093	-348.3886805632666	20.0	0.0	1020	120240	-138.45807434019582	-6.455788643679342
940.7114078998566	12	-148.72317938538617	-7.071980717875177	59.36171736305385	-20.17753417069262	-385.2533750719945	20.0	0.0	1020	130260	-145.02013425686033	-7.071412998660818
1010.8491787910461	13	-146.2518475904373	-6.863546115583352	63.717176060512266	-29.29597703635407	-337.01003632712064	20.0	0.0	1020	140280	-149.1014049465663	-6.603092167708741
1085.1728088855743	14	-149.73841161320044	-6.988608584508108	66.26856128818237	-24.477769329991975	-434.5208332359124	20.0	0.0	1020	150300	-130.22027762606768	-5.903754670776779
1151.7180500030518	15	-138.7274231650899	-6.221545196935878	62.319305148690574	-23.217125544567818	-355.2891349178714	20.0	0.0	1020	160320	-164.2669295295775	-7.833841884344694
1218.5195939540863	16	-148.94859459462194	-6.566190349616726	59.740769798022654	-21.525631471074874	-374.4772617082662	20.0	0.0	1020	170340	-128.95589530769374	-5.26484049698736
1286.1392230987549	17	-143.88557111619184	-6.155554967140701	61.05909270432746	-17.50570250532664	-336.2702863090584	20.0	0.0	1020	180360	-138.77479025652318	-6.021917036217681
1378.5451440811157	18	-136.11572232174024	-5.982916686706049	60.66748767178263	-19.34536309307245	-305.42096386315893	20.0	0.0	1020	190380	-131.04652024129604	-5.410932448548743
1460.3675858974457	19	-136.1090338485629	-5.923669931915307	63.63091514762342	-26.297850208761023	-314.70138943573807	20.0	0.0	1020	200400	-130.6388730650225	-6.017452914313281
1537.3281967639923	20	-134.4911196451346	-5.744035864370183	64.195830768683	-27.3562241865795	-365.0121704526962	20.0	0.0	1020	210420	-136.88923574804346	-5.240642425768207
1611.8427398204803	21	-135.48340621699253	-5.77997887516553	65.31111174492472	-21.556260933628057	-367.9889877186407	20.0	0.0	1020	220440	-150.6739954739297	-6.368056464338057
1684.7831518650055	22	-141.54791167000658	-5.846852514787805	63.69454760305119	-26.333662161748922	-349.6496160604046	20.0	0.0	1020	230460	-162.25184935934823	-7.062778464558285
