Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
190.08556079864502	0	-180.02704746531447	-9.603232277980428	65.60480270907311	-39.52360971097636	-368.9019916385397	20.0	0.0	1100	10100	-153.52247749617553	-8.769995933029925
375.75135803222656	1	-166.56595595527847	-8.95625578630961	66.26670951082123	-34.00273449069429	-370.82686603437236	20.0	0.0	1100	20200	-156.00522241092202	-8.090511512039482
561.0100169181824	2	-166.13255778429433	-8.859316069974232	65.37427810000483	-32.86957029864534	-385.4814586796135	20.0	0.0	1100	30300	-194.86318238523802	-9.813407530655144
747.2588739395142	3	-166.1938690376712	-8.64683546991262	64.77185746090991	-30.53802872282477	-362.37184610345355	20.0	0.0	1100	40400	-152.11121957132806	-7.617101684482529
966.9883499145508	4	-156.05229686704308	-7.8448141710209915	60.552700449972825	-30.037213152582567	-308.6540578006495	20.0	0.0	1100	50500	-145.8222022654733	-6.962639390561899
1174.8756470680237	5	-143.3908831645923	-7.19940590993113	55.56377109426888	-21.350938292550207	-341.7481552833626	20.0	0.0	1100	60600	-165.40791746597066	-8.324555490011045
1374.0249979496002	6	-150.55654060619253	-7.4248978439201645	67.36318458557234	-28.070264157320437	-336.00702599661537	20.0	0.0	1100	70700	-158.7491677407829	-7.313538610761446
1804.0475678443909	7	-138.78580839622148	-6.585927851683817	64.005649794944	-34.06544285898309	-441.1773596080102	20.0	0.0	1100	80800	-112.21302646547339	-5.7092106317630975
2031.6530797481537	8	-138.56979096001055	-6.530948071075713	59.40318668222557	-27.312529557179293	-340.73520565463446	20.0	0.0	1100	90900	-165.10047006914849	-7.858356666304926
2279.438323020935	9	-136.53710144635554	-6.19019826045631	65.66080521786967	-24.96297198353548	-399.09951080475685	20.0	0.0	1100	101000	-133.9694504305289	-6.28879922448445
2508.893821954727	10	-121.22811346572317	-5.540651295244857	60.234608604815435	-19.485914868404357	-334.5625821476756	20.0	0.0	1100	111100	-139.09051903307682	-6.149839436960504
2735.897971868515	11	-131.74012384249897	-6.162945719390363	64.12167245374353	-33.674828373100056	-328.95260576462965	20.0	0.0	1100	121200	-139.8730180189077	-6.277094199513756
2959.8739767074585	12	-133.31518505474787	-5.9068404011565425	67.7483912172589	-20.286761250664537	-357.2201892192333	20.0	0.0	1100	131300	-110.49431799565605	-5.053421874712927
3170.0817909240723	13	-120.88010503946293	-5.516836289771876	60.83391373168689	-20.44913081887003	-354.80596045683035	20.0	0.0	1100	141400	-119.9098145811809	-4.962814820875817
3390.2546288967133	14	-116.78990968406745	-5.0807782397688905	56.66460853549867	-20.409116207316234	-332.8222310996977	20.0	0.0	1100	151500	-120.59026195517498	-5.206082309202568
3597.119742870331	15	-114.34544560409498	-5.294184923253444	64.55095536369866	-21.848586142935616	-434.72143742185096	20.0	0.0	1100	161600	-105.70583119007888	-4.564804609684304
3799.6187217235565	16	-110.6156927513992	-5.149455139168081	63.908394873851776	-18.883314929948924	-342.0759010891981	20.0	0.0	1100	171700	-118.76906741779591	-5.637661562106319
4011.1142468452454	17	-116.83313445955633	-5.108739987854022	58.39847664563123	-30.183270276485214	-344.3188800756016	20.0	0.0	1100	181800	-114.66582454610187	-5.740097347580488
4236.474408864975	18	-113.31253083906225	-5.103180934183359	58.441320597902816	-23.38499163963412	-324.7917443739866	20.0	0.0	1100	191900	-110.29424517604325	-5.472685499290963
5977.850277900696	19	-114.84149169728832	-5.237253266707304	58.60130911330572	-22.879684046937918	-387.99447621364726	20.0	0.0	1100	202000	-107.83765511588017	-5.548555915905768
6175.400465965271	20	-121.04494611869818	-5.669497350699304	65.47515612884386	-21.362897398546973	-399.7767724961363	20.0	0.0	1100	212100	-121.52076562455545	-5.989569065039148
6366.4813277721405	21	-103.60155626843475	-4.751010762459967	58.224238035330025	-15.540406165924324	-324.8787321810215	20.0	0.0	1100	222200	-139.84103529005435	-6.216872801342931
6556.869985103607	22	-102.52351888728123	-4.504351122888574	59.03260326627451	-17.512628091965436	-436.22234088325456	20.0	0.0	1100	232300	-99.81172779536446	-4.290116995992563
6747.152908086777	23	-100.17892369227911	-4.276598723234652	61.9943502561177	-15.337339494404702	-415.13731643039284	20.0	0.0	1100	242400	-112.73683692783797	-4.961314698066382
6935.591027021408	24	-99.61455564752579	-4.456309571057668	60.61916642742505	-15.342031018050728	-453.2606725626768	20.0	0.0	1100	252500	-132.83043676316015	-6.093880059130696
7117.703889846802	25	-103.54033993224377	-4.636738295161048	56.348749816534244	-27.37850106558551	-342.49978313554544	20.0	0.0	1100	262600	-120.07928865603444	-5.339225212188146
7303.94454574585	26	-108.92072012427775	-5.033286392044764	65.4944942406868	-15.172689062276648	-414.81983121624535	20.0	0.0	1100	272700	-102.13903589087154	-4.7618343993098025
7491.604779005051	27	-100.29300301510403	-4.483282205111542	64.5767511003294	-19.589929613975404	-355.10130469572294	20.0	0.0	1100	282800	-102.04047710924175	-4.841332280676594
7675.837358951569	28	-110.11469477897347	-5.063374223849035	69.89091374464647	-19.976141087185393	-430.8263584347108	20.0	0.0	1100	292900	-78.51632688264404	-3.279131259980569
7860.417232990265	29	-101.8696749265275	-4.413210831142622	61.92223544938145	-17.172693589209203	-471.6337646476355	20.0	0.0	1100	303000	-111.62090073635008	-4.834963101217703
8050.955684900284	30	-104.0371301161497	-4.590273863371724	64.84722771850103	-25.453302262049185	-364.38038027881726	20.0	0.0	1100	313100	-82.75152694909902	-3.1778523237042546
8237.926199913025	31	-97.3744927518308	-4.272537892638877	68.03366986859547	-23.21084834592174	-430.40006940717	20.0	0.0	1100	323200	-97.86722383217024	-3.649750022513814
8453.673822879791	32	-104.37786205698684	-4.581421027732646	72.855536038659	-23.64843410760031	-554.3896573653658	20.0	0.0	1100	333300	-90.16019678401155	-3.6803149059550746
8655.35296201706	33	-98.01037248767075	-4.415654361433316	66.13532002444127	-28.53097790324774	-560.2519509388483	20.0	0.0	1100	343400	-112.03253369558934	-4.4255062960333635
8881.44499206543	34	-90.21036525562685	-3.8612908368541543	58.66516315018794	-19.007806246308267	-350.0016083114718	20.0	0.0	1100	353500	-95.05536423309898	-3.8860601822789094
9072.648233890533	35	-92.01236418673598	-4.254408013944856	67.76496241754319	-15.872576788844432	-618.461600507781	20.0	0.0	1100	363600	-97.23131461972118	-4.960548377589325
9260.402126789093	36	-80.06061665351552	-3.299957321393611	49.229595371673135	-16.296621774392044	-362.4827502451655	20.0	0.0	1100	373700	-81.76248412337799	-3.3287779932052532
9455.623641967773	37	-93.93786781239875	-4.074463700724087	63.97588613346101	-17.15691485846445	-450.0656519699966	20.0	0.0	1100	383800	-85.09616116160485	-3.4492855060867105
9644.549745798111	38	-88.34173425538913	-3.653389796179282	58.94007865707263	-19.70682114340636	-442.0638419573744	20.0	0.0	1100	393900	-136.78520453817666	-6.507145128378033
9832.721462011337	39	-84.28045080148819	-3.58853343369739	63.78699981986742	-18.641118072841355	-424.7628899998387	20.0	0.0	1100	404000	-83.72212002217363	-3.9119132041633238
10025.682233810425	40	-91.2425402656726	-3.9977839487039017	63.87613363649446	-22.016639286324928	-550.328883270294	20.0	0.0	1100	414100	-86.56540831643606	-4.637604718130153
10215.971669912338	41	-85.51187551098381	-3.5594810139194957	57.063956296032416	-8.035584986879876	-382.71617827522635	19.980246913580245	0.2890682148919945	1100	424200	-92.45451619630059	-3.658964616760973
10399.020525932312	42	-89.51185502861249	-3.7975248569395985	68.28638851443334	-22.092525635491757	-424.6561343827316	20.0	0.0	1100	434300	-75.73007306669194	-3.221705355558048
10598.991935014725	43	-88.72942556801422	-3.8572151645130495	72.63902615427898	-17.437948773218352	-540.2355056983549	20.0	0.0	1100	444400	-100.41177529637147	-4.56839013291915
10814.948527812958	44	-90.03803545597412	-3.73353234444476	67.52602660038214	-17.62891143425847	-511.96273083618496	20.0	0.0	1100	454500	-87.95920560023556	-3.0967434382058103
11022.222094774246	45	-81.49648736207865	-3.3060065336099576	62.31068441951024	-10.146350113688372	-446.10537426255814	20.0	0.0	1100	464600	-86.66093030505874	-3.714661843952255
11215.929502010345	46	-87.19691053072165	-3.735933183413502	73.730504179503	-16.071344975971023	-510.8318926233214	19.97530864197531	0.49629015412942656	1100	474700	-80.55954721289613	-3.606303168559185
11421.402723789215	47	-83.39013263887735	-3.6672660112692066	67.1631558648527	-16.53155596577144	-528.2915609244945	20.0	0.0	1100	484800	-84.31596951769505	-3.161554698895762
11633.288279771805	48	-92.69491447727454	-4.022806709062722	78.57254267318672	-17.9081435943256	-522.9951927718869	20.0	0.0	1100	494900	-74.13912990210865	-3.3742146617117657
11863.821599006653	49	-81.54640440767993	-3.4317021696125365	65.71611810243776	-18.98550018043207	-496.24995898566664	20.0	0.0	1100	505000	-101.14194507061853	-4.723028435784184
12092.741042852402	50	-83.49774746461455	-3.498777573355155	68.52702074583004	-23.69121817302897	-559.474499758812	20.0	0.0	1100	515100	-79.37041921973139	-2.554784127515155
12340.350863933563	51	-80.12089025859278	-3.260665993991923	60.02954233262122	-15.16046018421417	-494.25604839379764	20.0	0.0	1100	525200	-105.2830779095144	-3.8594507505401805
12578.67703294754	52	-94.5996378198532	-4.005883224415652	102.86078369075257	-12.769323578094792	-973.7984834045471	20.0	0.0	1100	535300	-77.35158808762316	-3.012526960487286
12783.58205795288	53	-81.95050801543479	-3.217724097635346	63.14428852951111	-16.335881014509837	-401.35962352596783	20.0	0.0	1100	545400	-67.88752435522632	-2.5107633237067444
12990.134382724762	54	-77.62113224537117	-3.283507579957532	66.09317050385603	-14.486696934302337	-727.9575330089509	20.0	0.0	1100	555500	-84.1508584381682	-3.4114335143825967
13194.198254823685	55	-95.17368624574137	-4.120186630510691	95.43990181745738	-14.739005974155068	-709.2225564130009	20.0	0.0	1100	565600	-77.0864359251785	-2.954289818988846
13378.0669298172	56	-90.64975183033953	-3.8075002938155813	88.70007575221972	-12.10812104388441	-711.9647558512897	19.99009900990099	0.1987609891077696	1100	575700	-72.67778708446455	-2.3933797020317247
13561.651921987534	57	-91.8628160377788	-3.9748692561427985	101.93287942919444	-12.559128349672916	-899.5271250079702	20.0	0.0	1100	585800	-85.52938636517052	-3.516416001643193
13744.600997924805	58	-95.46731607464022	-3.982333247862375	106.09985081443857	-13.943256416466516	-722.2831575991908	20.0	0.0	1100	595900	-73.27508978502973	-3.163789399166518
13928.825228691101	59	-90.87970129255459	-3.925372496871397	98.37836320316549	-20.490510627353604	-851.1252774485097	20.0	0.0	1100	606000	-67.32343614655257	-2.9470992204666113
