Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
124.2334258556366	0	-163.1472360370213	-8.908476679254035	64.81145235002775	-38.31092541341806	-366.3963454673502	20.0	0.0	1020	10020	-161.98216869276933	-8.397949700867695
259.82377910614014	1	-160.09746443778013	-8.749247169902269	70.63284358725323	-22.913107405301606	-351.67429263288597	20.0	0.0	1020	20040	-132.2715742733624	-6.96870342781492
386.7310621738434	2	-163.2439425955099	-8.973619358081901	61.17233648186392	-30.265607485907864	-326.7886881354031	20.0	0.0	1020	30060	-164.37330704557658	-8.472500372991668
511.0452091693878	3	-151.0690778621248	-7.839783493039453	62.0923841313555	-35.845296497644696	-312.8545559781004	20.0	0.0	1020	40080	-156.59946440949747	-8.874695916522555
638.9471850395203	4	-164.64108558397308	-8.634894878672196	67.08789686719489	-24.23521653941705	-373.0924513400323	20.0	0.0	1020	50100	-156.98606621351686	-7.756624084511386
754.7633159160614	5	-149.80535512862758	-7.656975180840138	64.20368621473857	-31.815565216171382	-358.7153087863092	20.0	0.0	1020	60120	-173.01955031660927	-8.76291734300521
882.0815000534058	6	-149.00178445247766	-7.441699150817668	62.600991614517966	-28.520769361764856	-327.1516484750902	20.0	0.0	1020	70140	-162.3325675750336	-7.724724339718531
1006.5379509925842	7	-161.19273767822398	-7.895993975546742	68.14728815515399	-27.24226154290718	-376.98605142682385	20.0	0.0	1020	80160	-133.10086443537097	-6.262320773469772
1125.5144410133362	8	-151.97037768539312	-7.237759119518159	61.07250889967386	-41.32203573592147	-340.500779027181	20.0	0.0	1020	90180	-144.07877257426696	-7.001623675489675
1257.4638090133667	9	-147.90850861966186	-6.7032636811491	62.992993886353574	-23.02971226151218	-326.1323422869967	20.0	0.0	1020	100200	-143.79783242400882	-6.816926092145367
1379.581748008728	10	-138.65593713664356	-6.613202021371042	63.006379887707126	-20.998001480732732	-334.91852191117835	20.0	0.0	1020	110220	-151.17942335102595	-7.207740285346233
1497.5752892494202	11	-145.7317636205616	-6.783455028472042	65.97934965586548	-22.610214250467052	-360.5546914595935	20.0	0.0	1020	120240	-148.7198910350498	-6.875944575125346
1628.0251920223236	12	-136.9837356476047	-6.12348665334418	62.673036988477186	-23.03641729113244	-365.98756181330464	20.0	0.0	1020	130260	-139.07916095636534	-6.5042232297915845
1764.9080231189728	13	-137.99052619781446	-6.341053596895885	62.84635086739847	-28.335182665397177	-321.20340766099037	20.0	0.0	1020	140280	-138.59665528358516	-6.61598703281905
1880.3438830375671	14	-138.03290837341194	-6.127276604642313	66.66550262115888	-26.732924505230237	-348.74660141794703	20.0	0.0	1020	150300	-169.91052430180355	-6.841740856839891
1992.2701480388641	15	-132.8521765131704	-5.832635540181945	67.0765666825655	-17.891973598056826	-403.89387224221963	20.0	0.0	1020	160320	-118.65715843720263	-4.934601900711554
2109.4497978687286	16	-130.8799010543969	-5.701217093601163	58.55762119522982	-26.71287880574361	-327.6258781603781	20.0	0.0	1020	170340	-119.26024322255617	-5.029902839275812
2243.6869308948517	17	-126.09793399076213	-5.42672105924836	60.482206631357734	-20.58668588516194	-354.30026373067534	20.0	0.0	1020	180360	-120.84550347893604	-5.140099139798712
