Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2096.3831691741943	57	39.852776	75.63995	237.84909	-129.61172	151.0	0.0	50132	2907656
2130.365084886551	58	37.923756	73.275406	216.97955	-165.62704	151.0	0.0	50132	2957788
2162.190447807312	59	17.059355	72.23439	206.15688	-178.06949	151.0	0.0	50132	3007920
2194.2321631908417	60	29.749907	69.1556	179.41199	-177.02438	151.0	0.0	50132	3058052
2225.653881788254	61	32.284084	70.367226	213.77646	-124.12345	151.0	0.0	50132	3108184
2259.7428998947144	62	30.088337	67.006935	197.41927	-128.98508	151.0	0.0	50132	3158316
2291.736985206604	63	47.247677	74.61974	220.13924	-150.33432	151.0	0.0	50132	3208448
2325.4949769973755	64	51.54588	69.91548	198.64095	-122.893814	151.0	0.0	50132	3258580
2358.0524549484253	65	58.866848	66.54143	208.3886	-135.96475	151.0	0.0	50132	3308712
2388.6121110916138	66	64.4221	69.62751	199.06155	-126.840164	151.0	0.0	50132	3358844
2425.953188896179	67	46.440487	80.50207	195.57814	-172.74661	151.0	0.0	50132	3408976
2461.8770480155945	68	49.977493	70.29154	181.61395	-178.61044	151.0	0.0	50132	3459108
2501.0386497974396	69	41.719345	82.70965	188.68568	-167.86743	151.0	0.0	50132	3509240
2537.652142047882	70	44.621616	79.89875	198.2106	-173.19675	151.0	0.0	50132	3559372
2569.7926630973816	71	39.019947	103.21765	256.0695	-251.31381	151.0	0.0	50132	3609504
2604.135469198227	72	31.064915	98.501465	252.71751	-183.13173	151.0	0.0	50132	3659636
2635.8270511627197	73	43.132107	98.252266	276.29507	-204.8626	151.0	0.0	50132	3709768
2666.390265226364	74	68.714935	94.66804	282.80087	-167.37718	151.0	0.0	50132	3759900
2698.7354929447174	75	88.84511	83.09385	266.42603	-176.38254	151.0	0.0	50132	3810032
2731.02028799057	76	98.60069	77.714386	254.79964	-130.80513	151.0	0.0	50132	3860164
2763.3724942207336	77	117.21231	77.85588	305.40015	-149.07697	151.0	0.0	50132	3910296
2794.6921968460083	78	135.23059	79.06895	272.8679	-75.31738	151.0	0.0	50132	3960428
2825.506327152252	79	125.45581	90.759926	288.93756	-206.36598	151.0	0.0	50132	4010560
2857.7803630828857	80	115.02212	92.78881	303.6895	-153.05984	151.0	0.0	50132	4060692
2889.3860428333282	81	96.16012	89.30791	264.29193	-155.68198	151.0	0.0	50132	4110824
2923.9211678504944	82	81.82258	98.61959	268.3026	-196.77913	151.0	0.0	50132	4160956
2956.657900094986	83	79.52402	103.42273	260.5841	-202.01924	151.0	0.0	50132	4211088
2987.914268016815	84	93.592354	129.50623	308.50537	-184.80893	151.0	0.0	50132	4261220
