Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
21.463682889938354	0	-170.33600423537078	-9.202034302637866	66.02658401331455	-25.987509058799443	-363.22685641701935	20.0	0.0	1020	10020	-182.7235572176336	-9.623279259124892
38.851683378219604	1	-169.49705838744637	-9.299195483721807	65.92034770480991	-34.17402218956203	-325.56271736923674	20.0	0.0	1020	20040	-160.69987077180156	-8.684507763587904
55.90575957298279	2	-167.4280535867039	-9.063517580208263	70.2626094577602	-32.62171749681648	-428.99656112499116	20.0	0.0	1020	30060	-179.40413648336585	-9.939198381203955
72.89447021484375	3	-166.3704798567412	-8.995656687710753	67.17495415034642	-35.205958978047335	-352.3838920165385	20.0	0.0	1020	40080	-131.56148255995592	-6.873021871228007
90.01162147521973	4	-164.58354135039716	-8.612856347096287	65.77551243069172	-31.472262772276935	-383.3865278092989	20.0	0.0	1020	50100	-185.77166569000107	-9.786792694293695
107.00674605369568	5	-161.1609722411249	-8.35716196879098	64.34704733983749	-27.372766661389832	-336.5627773470648	20.0	0.0	1020	60120	-163.01664064815142	-7.8876646263601815
124.05516648292542	6	-160.08639857516744	-8.355416871727948	63.616661998929	-26.378987467982082	-341.85722547407744	20.0	0.0	1020	70140	-151.24204108843173	-7.675779336524018
140.95709228515625	7	-153.38845955676473	-8.168648902558957	68.95916043741285	-23.662112236247516	-395.81646896804483	20.0	0.0	1020	80160	-162.38893271175965	-8.126664422980308
158.5797140598297	8	-160.42877668899203	-8.130382250385207	66.99806867746715	-29.16379121280717	-343.2565839000647	20.0	0.0	1020	90180	-179.71044235222394	-9.237443793456185
175.467839717865	9	-166.74404983556522	-8.611055709758466	77.25178134837365	-28.871558485925686	-390.3902334359081	20.0	0.0	1020	100200	-167.1764970161352	-7.825894305233285
193.6788308620453	10	-158.65654130717883	-8.01388446210602	69.03706596082948	-17.56939697767846	-377.2899255031153	20.0	0.0	1020	110220	-160.234920480897	-8.500075188066793
210.75004649162292	11	-155.17644470183015	-7.698631684058429	63.3207170435196	-27.66633243377276	-391.1456030173366	20.0	0.0	1020	120240	-165.76322659868683	-8.777057580921019
227.75869250297546	12	-157.554594003264	-7.728940581074337	65.86044494440301	-26.092028879851824	-356.65950722933854	20.0	0.0	1020	130260	-166.4852631476837	-8.570345310875435
244.85389852523804	13	-164.0943211742673	-8.149878873816839	66.34560866557592	-27.913349347327387	-376.7101790576098	20.0	0.0	1020	140280	-132.9116972716927	-6.248459155576656
261.9889831542969	14	-155.57660537751977	-7.827877439689369	69.39165602111525	-19.095560775015805	-369.4828852722891	20.0	0.0	1020	150300	-131.0718261830302	-6.3810030413140115
278.98544907569885	15	-157.30019312731127	-7.811349381143445	71.12510233293158	-15.866860018946674	-425.54843825690403	20.0	0.0	1020	160320	-168.76259039443224	-8.488109828208923
295.986896276474	16	-159.30481911129928	-7.761457427671224	72.36969322009959	-24.215178488714898	-417.76051923465116	20.0	0.0	1020	170340	-141.75474762383317	-6.689268015478343
313.0011942386627	17	-147.6340239011942	-7.576806872425295	73.58626157586372	-16.06244421315302	-449.2302581522429	20.0	0.0	1020	180360	-148.13493765519038	-7.601014301020848
329.87434482574463	18	-155.7468774318167	-7.646518151043598	74.38429014953083	-20.717249703870642	-412.06063152531385	20.0	0.0	1020	190380	-131.8030096169266	-6.57380760133353
346.7325556278229	19	-154.55240799878507	-7.658782360036031	70.42229068398521	-25.93241441782545	-493.84069438789925	20.0	0.0	1020	200400	-156.95542020508572	-7.8756305658024095
363.7893204689026	20	-151.44320993796399	-7.366879358156308	71.02684003183043	-20.53388572405176	-368.8069779628923	20.0	0.0	1020	210420	-161.9885239309508	-7.8453915235425065
380.883437871933	21	-158.1466759415932	-7.67817957665037	72.05643536027185	-18.866224682749547	-406.8019790468668	20.0	0.0	1020	220440	-164.88332713006744	-8.650079077275285
397.90789675712585	22	-157.76448478064154	-7.676646507686689	73.32407009324768	-20.33630796430137	-428.4023120955942	20.0	0.0	1020	230460	-191.2008134785017	-9.255555494546872
414.81935024261475	23	-155.89853871169015	-7.653785754030632	76.45312432890292	-24.49078119290873	-389.36050661233355	20.0	0.0	1020	240480	-170.24914048365946	-8.178537144575213
431.8044934272766	24	-145.84536026130112	-7.127447717851532	74.38334670684836	-22.4271995716963	-481.52723354153414	20.0	0.0	1020	250500	-184.95122041864983	-9.30736072999721
448.7777178287506	25	-151.7421251548423	-7.493284085047405	74.43659056291742	-18.974626915910736	-449.85525528394896	20.0	0.0	1020	260520	-152.76775753885116	-7.897994770950038
466.23782658576965	26	-159.6551286800395	-7.816763879741622	78.95099496033409	-15.035688069949135	-440.4083475443928	20.0	0.0	1020	270540	-182.5301217833906	-9.152589971695502
483.11426424980164	27	-158.4636012046909	-7.604856758154547	79.19582184167348	-14.247148968131258	-436.0146406133984	20.0	0.0	1020	280560	-166.36141132522985	-8.551091487043937
501.0880892276764	28	-159.29413759798277	-7.796091937230099	77.63955583444614	-12.44311992967602	-447.10066718550866	20.0	0.0	1020	290580	-140.78366176831335	-6.624401912683696
518.3749709129333	29	-153.68017221279746	-7.4613841084794394	78.48819289458422	-13.730275870246926	-386.35654679204305	20.0	0.0	1020	300600	-173.88249422879704	-7.860158048307983
