Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.249460935592651	0	23.834124	10.977615	67.0	8.0	23.834123222748815	10.977614946720688	5029	5029
11.740416049957275	1	26.481482	6.8972754	46.0	15.0	26.48148148148148	6.897275432170533	5005	10034
15.102006912231445	2	151.5	37.104977	298.0	101.0	151.5	37.10497826120783	5151	15185
18.518678188323975	3	124.14634	13.83273	148.0	96.0	124.14634146341463	13.832730671657792	5090	20275
21.75964069366455	4	144.2	20.198729	176.0	96.0	144.2	20.198726975445048	5047	25322
25.000589847564697	5	111.666664	22.293	167.0	67.0	111.66666666666667	22.292998402587703	5025	30347
28.329280138015747	6	79.109375	21.52478	148.0	42.0	79.109375	21.52478018724872	5063	35410
31.635008096694946	7	55.666668	14.013486	99.0	31.0	55.666666666666664	14.01348556847217	5010	40420
34.909847021102905	8	50.42	15.496568	100.0	31.0	50.42	15.496567361838556	5042	45462
38.18000030517578	9	47.481133	10.110924	83.0	32.0	47.4811320754717	10.110923601575461	5033	50495
41.47659373283386	10	50.545456	15.542885	133.0	16.0	50.54545454545455	15.542884777853528	5004	55499
44.765263080596924	11	48.660194	11.564554	94.0	13.0	48.66019417475728	11.564553641761101	5012	60511
48.068217515945435	12	47.866665	14.969853	119.0	15.0	47.86666666666667	14.969853303773819	5026	65537
51.425392627716064	13	58.149426	19.477385	125.0	24.0	58.14942528735632	19.47738372269745	5059	70596
54.65568161010742	14	65.24675	23.03648	136.0	16.0	65.24675324675324	23.03647917055635	5024	75620
57.97852349281311	15	76.59091	24.347221	172.0	41.0	76.5909090909091	24.347221403738143	5055	80675
61.27701282501221	16	80.854836	16.435453	124.0	52.0	80.85483870967742	16.435452214347936	5013	85688
64.57752513885498	17	97.96154	14.223438	141.0	64.0	97.96153846153847	14.223438860477852	5094	90782
67.826167345047	18	320.6875	87.90173	624.0	221.0	320.6875	87.90173402015458	5131	95913
71.19810390472412	19	894.3333	231.83449	1000.0	376.0	894.3333333333334	231.83447160036883	5366	101279
75.01206398010254	20	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	107279
78.837571144104	21	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	113279
82.72253704071045	22	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	119279
86.61613631248474	23	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	125279
90.4552698135376	24	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	131279
94.35035443305969	25	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	137279
98.35823202133179	26	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	143279
102.41724562644958	27	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	149279
105.80185270309448	28	110.82609	52.640827	257.0	31.0	110.82608695652173	52.64082741347297	5098	154377
109.2886872291565	29	36.333332	10.109784	82.0	30.0	36.333333333333336	10.10978384875755	5014	159391
112.54528474807739	30	30.418182	2.7810457	57.0	12.0	30.418181818181818	2.7810456443634757	5019	164410
115.77281379699707	31	23.07834	9.094402	33.0	9.0	23.078341013824886	9.094402036408914	5008	169418
119.14047241210938	32	10.893478	4.282873	38.0	7.0	10.893478260869566	4.2828729779412775	5011	174429
122.58772850036621	33	8.711305	1.3055577	15.0	6.0	8.711304347826086	1.3055576997484257	5009	179438
126.08572697639465	34	8.121754	1.4836055	15.0	5.0	8.121753246753247	1.4836054859072656	5003	184441
129.53436493873596	35	8.907474	3.1732838	41.0	5.0	8.907473309608541	3.1732838868452697	5006	189447
132.95297193527222	36	9.707364	4.3309803	32.0	5.0	9.707364341085272	4.330979984593037	5009	194456
136.39698934555054	37	9.384615	4.8225846	34.0	4.0	9.384615384615385	4.822584814103244	5002	199458
139.7407591342926	38	8.930357	4.4849515	32.0	4.0	8.930357142857142	4.484951809060141	5001	204459
143.13382601737976	39	8.592784	4.5332847	36.0	4.0	8.592783505154639	4.533284633870532	5001	209460
146.6196949481964	40	7.729521	4.565455	32.0	3.0	7.72952086553323	4.5654549504837885	5001	214461
150.15717363357544	41	7.94127	4.314028	33.0	3.0	7.9412698412698415	4.314027872272182	5003	219464
153.60255408287048	42	6.460645	3.3713305	28.0	3.0	6.460645161290323	3.3713306796439957	5007	224471
157.2193763256073	43	7.1180654	4.1072397	32.0	3.0	7.118065433854907	4.107239656336167	5004	229475
160.75999784469604	44	7.4731345	4.4656262	41.0	3.0	7.473134328358209	4.465625997452101	5007	234482
164.2273440361023	45	7.1764708	3.8012486	27.0	3.0	7.176470588235294	3.8012484013004064	5002	239484
168.03171706199646	46	7.116312	4.1589794	32.0	3.0	7.116312056737589	4.158979418478747	5017	244501
172.0400013923645	47	7.1355205	3.8309731	28.0	3.0	7.1355206847360915	3.8309732405710655	5002	249503
175.82024908065796	48	7.141227	3.6272504	23.0	3.0	7.141226818830242	3.6272503556498243	5006	254509
179.59286427497864	49	7.4023666	4.151095	30.0	3.0	7.402366863905326	4.1510952808977235	5004	259513
183.3832139968872	50	7.3994083	4.2506804	36.0	3.0	7.399408284023669	4.250680377720824	5002	264515
187.09276914596558	51	7.504491	4.2339845	46.0	3.0	7.504491017964072	4.233984711515203	5013	269528
190.8108024597168	52	7.2550726	3.8472855	30.0	3.0	7.255072463768116	3.847285368268635	5006	274534
194.53425812721252	53	7.560423	4.1291614	36.0	3.0	7.5604229607250755	4.129161469773339	5005	279539
198.30721998214722	54	7.6210046	4.374172	33.0	3.0	7.621004566210046	4.374171830636804	5007	284546
